chi,chi_nircam,chi_miri,chi_reduced,chi_reduced_full,offset,offset_reduced_full,run
1.483256,0.999054,3.097259,3.309653,1.436195,58,58,3956
1.299017,1.213037,1.585616,1.358743,1.240603,64,64,3957
1.477663,1.279536,2.138087,1.537871,1.32841,97,97,3958
1.050255,0.909864,1.518224,1.020222,0.930743,73,73,3959
1.311887,1.003457,2.339989,2.267019,1.242509,62,62,3960
1.249874,1.185364,1.464907,1.156847,1.179969,65,65,3961
1.752574,1.509227,2.563729,2.052236,1.611959,103,103,3962
0.975287,0.893705,1.247224,0.578948,0.834157,81,81,3963
1.153397,0.983528,1.719627,1.385125,1.059506,68,68,3964
1.219627,1.280984,1.015105,0.557968,1.144197,73,73,3965
1.559163,1.587373,1.465127,1.06269,1.488109,88,88,3966
1.530153,1.544675,1.481748,0.992682,1.440244,91,91,3967
1.326224,1.31897,1.350401,0.799742,1.220738,86,86,3968
1.067074,1.042337,1.149532,0.541802,0.947641,81,81,3969
1.442882,1.172081,2.345552,1.38754,1.212844,90,90,3970
1.039189,1.011551,1.131316,0.981417,1.00585,71,71,3971
1.165617,0.928717,1.955283,2.184212,1.166243,59,59,3972
1.017623,1.007704,1.050687,0.588988,0.928487,77,77,3973
1.763083,1.210478,3.6051,2.460777,1.447021,96,96,3974
1.022591,0.958126,1.237475,0.994924,0.965088,65,65,3975
1.472118,0.851602,3.540507,4.330362,1.509745,50,50,3976
1.186948,1.008673,1.781194,1.667397,1.133297,75,75,3977
1.176725,1.09924,1.435006,0.903649,1.062237,80,80,3978
1.687665,1.231801,3.207214,3.398579,1.641732,70,70,3979
1.966224,1.242486,4.378683,5.047749,1.962401,63,63,3980
1.263352,1.105955,1.78801,1.669122,1.2125,65,65,3981
1.020313,0.941435,1.283242,0.666595,0.889438,79,79,3982
1.441113,1.013473,2.866581,2.917226,1.373643,64,64,3983
1.71397,1.018379,4.032606,4.572115,1.690708,56,56,3984
1.305437,1.188571,1.694993,1.532313,1.253603,63,63,3985
1.088415,0.992758,1.407274,0.716017,0.940401,87,87,3986
1.218323,0.957094,2.089086,1.838847,1.123912,67,67,3987
1.487563,0.999454,3.114592,3.334613,1.441241,58,58,3988
1.30075,1.21424,1.589118,1.36559,1.242874,64,64,3989
1.480356,1.282827,2.138787,1.539738,1.331432,97,97,3990
1.051014,0.910147,1.520571,1.025001,0.931876,73,73,3991
1.314738,1.003793,2.351218,2.284294,1.24605,62,62,3992
1.251448,1.186381,1.468342,1.164308,1.182205,65,65,3993
1.754113,1.511689,2.562193,2.051948,1.6139,103,103,3994
0.975095,0.893952,1.245573,0.578378,0.834249,81,81,3995
1.154812,0.983652,1.725346,1.395433,1.061557,67,67,3996
1.214549,1.277315,1.00533,0.545496,1.138863,73,73,3997
1.54952,1.575659,1.462391,1.060655,1.478226,88,88,3998
1.519059,1.533497,1.470931,0.981981,1.429156,91,91,3999
1.3241,1.317273,1.346856,0.797955,1.219023,85,85,4000
0.990006,0.918563,1.228149,1.083028,0.949678,73,73,4001
1.24054,1.061136,1.838555,1.00757,1.051002,88,88,4002
1.009812,0.959881,1.176249,1.128758,0.991831,73,73,4003
1.238802,0.885623,2.416066,2.863649,1.259844,60,60,4004
1.074327,0.904295,1.641097,1.757102,1.065637,69,69,4005
1.282971,1.062041,2.019404,1.09411,1.068108,88,88,4006
1.058412,0.899022,1.589709,1.665578,1.044047,63,63,4007
1.868328,0.816596,5.374099,6.724985,1.9344,47,47,4008
1.209884,1.019506,1.844475,1.766342,1.160799,73,73,4009
1.201775,1.113468,1.496131,0.991146,1.090326,78,78,4010
2.020241,1.300232,4.420272,5.011253,2.002317,64,64,4011
2.414326,1.311303,6.091068,7.306911,2.445607,56,56,4012
1.322791,1.15934,1.867629,1.804936,1.281479,62,62,4013
1.028119,0.953284,1.277572,0.664334,0.898617,78,78,4014
1.716352,1.062066,3.897303,4.305564,1.675701,57,57,4015
2.112258,1.053734,5.640668,6.718402,2.125428,48,48,4016
1.380411,1.262691,1.77281,1.689044,1.343353,60,60,4017
1.214186,1.123623,1.516063,0.854693,1.072744,89,89,4018
1.376008,0.994165,2.648817,2.630043,1.303656,61,61,4019
1.772846,1.016402,4.294329,4.954229,1.761396,50,50,4020
1.377443,1.289637,1.670127,1.544072,1.337773,60,60,4021
1.754301,1.583203,2.324629,1.803748,1.624927,101,101,4022
1.113746,0.931068,1.722673,1.350268,1.010376,68,68,4023
1.508173,1.021324,3.131002,3.397928,1.470952,54,54,4024
1.324577,1.257788,1.547209,1.35566,1.276304,61,61,4025
1.985336,1.78235,2.661958,2.236807,1.868328,106,106,4026
0.978332,0.91834,1.178305,0.545042,0.847716,80,80,4027
1.267949,1.010295,2.126795,2.017812,1.200907,61,61,4028
1.389994,1.507834,0.997195,0.581745,1.332628,76,76,4029
1.602959,1.618936,1.549702,1.215856,1.542678,87,87,4030
1.55642,1.599383,1.413211,0.984037,1.482966,90,90,4031
1.406994,1.447319,1.272577,0.786798,1.322356,86,86,4032
1.181169,0.916655,2.062882,2.362008,1.1901,66,66,4033
1.146799,1.016419,1.581401,0.839629,0.982972,87,87,4034
1.022426,1.017488,1.038888,0.848333,0.985486,79,79,4035
1.300069,0.962268,2.426073,2.946091,1.337586,68,68,4036
1.367431,0.920308,2.857842,3.478458,1.404282,62,62,4037
1.092318,1.018643,1.337899,0.638799,0.946781,84,84,4038
1.088413,0.961756,1.510604,1.646791,1.091357,71,71,4039
2.044692,0.864226,5.979578,7.543456,2.127864,52,52,4040
1.090102,1.009775,1.357857,0.979085,1.003969,73,73,4041
3.54114,1.706142,9.657801,11.68573,3.594172,54,54,4043
4.618435,1.601549,14.67472,18.42518,4.784398,36,36,4044
1.368076,1.343933,1.448551,1.266221,1.329231,58,58,4045
1.306558,1.130334,1.893973,1.177916,1.139336,95,95,4046
2.766983,1.318844,7.594112,9.039947,2.779593,45,45,4047
3.791411,1.161415,12.55807,15.7695,3.925107,29,29,4048
1.440194,1.478043,1.314031,1.135674,1.41327,55,55,4049
2.708219,2.2135,4.35728,4.253555,2.599457,114,114,4050
1.873357,1.243538,3.972754,4.257797,1.813803,53,53,4051
2.911664,1.069686,9.051591,11.22852,2.991627,33,33,4052
1.413676,1.472002,1.219254,1.003966,1.383455,56,56,4053
3.627844,3.368509,4.492295,4.460688,3.575137,121,121,4054
1.30265,1.121969,1.904917,1.440138,1.182163,67,67,4055
2.164958,1.093364,5.736935,6.872873,2.186785,39,39,4056
1.316341,1.371848,1.13132,0.856542,1.274357,59,59,4057
3.680024,3.541328,4.142342,4.141127,3.654804,121,121,4058
1.576359,1.47692,1.907824,1.357974,1.454416,96,96,4059
1.633264,1.125486,3.32586,3.60689,1.594941,48,48,4060
1.778379,1.903782,1.360366,0.724539,1.680682,96,96,4061
2.6101,2.732804,2.201086,2.14487,2.621574,100,100,4062
2.670203,2.926724,1.815133,1.632645,2.681898,104,104,4063
2.589403,2.971861,1.314539,0.947311,2.588838,105,105,4064
1.080771,0.908604,1.654661,0.921793,0.911099,88,88,4065
1.30878,1.113363,1.960168,1.231343,1.135684,92,92,4066
1.237265,1.089451,1.72998,1.15231,1.101343,90,90,4067
1.048462,1.018339,1.148873,0.735256,0.964783,84,84,4068
1.083414,0.919793,1.628818,0.900231,0.916092,88,88,4069
1.280139,1.098654,1.885092,1.173675,1.112847,91,91,4070
1.25702,1.064628,1.898326,1.218142,1.093671,91,91,4071
1.068326,1.050397,1.128089,0.771783,0.997686,82,82,4072
1.557195,1.311623,2.375768,1.491904,1.34573,97,97,4073
1.679213,1.316321,2.888854,1.675859,1.384342,107,107,4074
3.884402,2.149381,9.667805,11.31794,3.883974,61,61,4075
5.332621,1.757164,17.25081,21.68517,5.527327,31,31,4076
1.22368,1.274681,1.053679,0.452898,1.119208,64,64,4077
1.54257,1.156217,2.830414,1.895712,1.296122,103,103,4078
2.891419,1.4796,7.597482,8.851549,2.874293,47,47,4079
4.204665,1.183742,14.27441,17.99439,4.364136,26,26,4080
1.300474,1.399755,0.969535,0.45815,1.221614,59,59,4081
2.944493,1.988857,6.129948,6.067968,2.76058,121,121,4082
1.934254,1.397625,3.72302,3.683836,1.830151,57,57,4083
3.123673,1.09608,9.882318,12.28211,3.212356,31,31,4084
1.279178,1.381154,0.939258,0.423076,1.199896,60,60,4085
4.017752,3.280547,6.475102,6.613951,3.911191,128,128,4086
1.415974,1.240745,2.000069,1.238626,1.240344,75,75,4087
2.219164,1.153177,5.772452,6.831118,2.227382,39,39,4088
1.180608,1.256668,0.927075,0.38047,1.090901,65,65,4089
4.179858,3.672414,5.87134,6.042011,4.120716,127,127,4090
1.874809,1.463216,3.246785,2.69844,1.696907,105,105,4091
1.684042,1.244576,3.148928,3.151563,1.605358,50,50,4092
2.005129,1.97094,2.119091,1.80116,1.938819,102,102,4093
3.161915,3.157329,3.177202,3.280109,3.180558,107,107,4094
3.30428,3.415747,2.932722,2.86219,3.31102,112,112,4095
3.082695,3.32394,2.278544,1.858644,3.046722,115,115,4096
1.401394,1.526576,0.98412,0.827558,1.39433,88,88,4097
1.410432,1.310045,1.745056,1.783979,1.399708,95,95,4098
1.962606,1.573774,3.258711,3.685736,1.973334,104,104,4099
2.0681,1.567404,3.737086,4.149822,2.055969,109,109,4100
1.387855,1.511414,0.975994,0.827154,1.381959,87,87,4101
1.362311,1.262978,1.693423,1.726602,1.350691,94,94,4102
1.700753,1.367368,2.812036,3.107592,1.6966,100,100,4103
1.897393,1.430913,3.452329,3.807132,1.880468,105,105,4104
1.200698,0.940604,2.067678,1.587495,1.062988,90,90,4105
1.17052,0.975315,1.821205,1.181028,1.014234,92,92,4106
1.28586,1.048504,2.077048,1.414944,1.11783,90,90,4107
1.188605,1.105942,1.464147,0.70459,1.030011,87,87,4108
1.31089,1.149172,1.849951,1.125494,1.144692,88,88,4109
1.661628,1.313186,2.823103,2.679711,1.571718,77,77,4110
1.487792,1.233789,2.33447,1.852966,1.350931,84,84,4111
1.911199,1.378964,3.685318,3.896255,1.855208,72,72,4112
1.238944,1.0272,1.944755,1.496122,1.115915,90,90,4113
1.24986,0.977065,2.159176,1.599434,1.09481,93,93,4114
1.55695,1.249708,2.581091,2.082671,1.407296,94,94,4115
1.141727,1.021289,1.543189,0.71069,0.962527,88,88,4116
1.186037,1.043451,1.661326,0.801324,0.997643,89,89,4117
1.401824,1.072264,2.500358,2.190559,1.283833,71,71,4118
1.272404,1.065063,1.963542,1.297657,1.109067,82,82,4119
1.627073,1.114484,3.335706,3.375109,1.54217,64,64,4120
1.296227,1.125141,1.866515,1.451738,1.18693,91,91,4121
1.416393,1.115406,2.419683,1.918928,1.267423,97,97,4122
1.643559,1.473257,2.211233,1.802876,1.535617,94,94,4123
1.944688,1.578018,3.166923,2.753553,1.800417,101,101,4124
1.297205,1.198513,1.626176,0.86351,1.135134,90,90,4125
1.198929,1.012725,1.819608,1.177444,1.043888,77,77,4126
1.217951,1.104181,1.597184,0.884131,1.06255,82,82,4127
1.421467,1.102613,2.484311,2.146649,1.300134,68,68,4128
1.346634,1.22202,1.762013,1.374119,1.250795,90,90,4129
1.556844,1.278545,2.484507,2.028639,1.420455,99,99,4130
1.455651,1.363108,1.764127,1.382782,1.366831,91,91,4131
1.846775,1.596084,2.682409,2.296366,1.72857,101,101,4132
1.621428,1.489145,2.062369,1.484554,1.488277,94,94,4133
1.158797,1.00973,1.655688,0.804852,0.970969,89,89,4134
1.291053,1.217385,1.536615,0.779713,1.134582,89,89,4135
1.257676,1.081252,1.845757,1.177232,1.09941,75,75,4136
1.404954,1.335999,1.634802,1.274418,1.324349,90,90,4137
1.69921,1.478219,2.435845,2.025024,1.581669,100,100,4138
1.409557,1.358317,1.580357,1.230174,1.334074,88,88,4139
1.766591,1.579931,2.388792,2.031429,1.66535,99,99,4140
1.794995,1.760659,1.909448,1.416816,1.695608,94,94,4141
2.020723,1.777904,2.83012,2.314314,1.879387,101,101,4142
1.56629,1.530131,1.686819,1.043064,1.437983,93,93,4143
1.306231,1.169231,1.762899,0.938733,1.125623,92,92,4144
2.260595,2.542879,1.31965,0.939205,2.239481,92,92,4145
2.365434,2.633066,1.473329,1.099542,2.34294,102,102,4146
1.596133,1.71768,1.190975,0.846184,1.552802,86,86,4147
1.773157,1.769787,1.784392,1.467305,1.712561,93,93,4148
1.456122,1.58027,1.042297,0.626451,1.399818,85,85,4149
1.632876,1.645911,1.589429,1.15396,1.552839,93,93,4150
1.45202,1.573568,1.046859,0.600592,1.389491,84,84,4151
1.573888,1.613686,1.441226,0.895385,1.477791,92,92,4152
1.603408,1.109097,3.251111,2.409942,1.355203,104,104,4153
1.227481,1.042375,1.844499,1.097466,1.052798,94,94,4154
1.580452,1.203706,2.836274,1.838064,1.32372,93,93,4155
1.478205,1.179585,2.473605,1.504397,1.241036,91,91,4156
1.033997,1.052443,0.972511,0.653556,0.976978,76,76,4157
1.02755,1.020487,1.051091,0.850677,0.988361,72,72,4158
1.045511,0.979581,1.265277,1.153277,1.012443,67,67,4159
1.132155,0.938778,1.776745,1.930251,1.126354,61,61,4160
1.398087,1.078753,2.462534,1.646359,1.186138,99,99,4161
1.111695,1.02935,1.386181,0.704458,0.967884,88,88,4162
1.850577,1.219603,3.953823,2.820847,1.522541,98,98,4163
1.783261,1.212482,3.685857,2.54494,1.464568,96,96,4164
1.006557,0.991918,1.055356,0.649667,0.927168,70,70,4165
1.014964,0.966615,1.176131,0.894331,0.952939,66,66,4166
1.237382,0.88062,2.426587,2.840097,1.251332,55,55,4167
1.430477,0.859281,3.334463,4.063552,1.465494,51,51,4168
1.200633,0.94053,2.067641,1.588062,1.063036,90,90,4169
1.170086,0.975471,1.818803,1.178356,1.013854,92,92,4170
1.286896,1.048494,2.081569,1.419641,1.118711,90,90,4171
1.18887,1.106247,1.464279,0.705311,1.030394,87,87,4172
1.31302,1.149941,1.856616,1.134944,1.147104,88,88,4173
1.66644,1.314928,2.838147,2.700743,1.577109,77,77,4174
1.492391,1.235708,2.348,1.871478,1.355989,84,84,4175
1.917839,1.381054,3.707122,3.926307,1.862589,72,72,4176
1.238741,1.027324,1.943464,1.495067,1.115816,90,90,4177
1.248961,0.976806,2.156144,1.596301,1.094008,93,93,4178
1.559707,1.251063,2.588521,2.091819,1.410125,94,94,4179
1.141737,1.021431,1.542756,0.710431,0.962593,88,88,4180
1.186004,1.043579,1.660751,0.801215,0.997727,89,89,4181
1.405252,1.073099,2.512427,2.207763,1.287765,71,71,4182
1.275693,1.066454,1.973155,1.310843,1.11269,82,82,4183
1.632318,1.115339,3.35558,3.402884,1.548118,64,64,4184
1.296054,1.125381,1.864965,1.450397,1.18687,91,91,4185
1.415727,1.115521,2.416414,1.915729,1.266912,97,97,4186
1.645078,1.475359,2.210808,1.803195,1.537382,94,94,4187
1.947241,1.581262,3.16717,2.754788,1.80328,101,101,4188
1.297393,1.198628,1.62661,0.863839,1.135289,90,90,4189
1.200764,1.013485,1.825027,1.186077,1.046137,76,76,4190
1.218539,1.103511,1.601965,0.890788,1.063266,82,82,4191
1.425611,1.103879,2.498051,2.16698,1.305006,68,68,4192
1.34675,1.222617,1.760526,1.372868,1.251043,90,90,4193
1.555855,1.27795,2.482204,2.026917,1.419646,99,99,4194
1.456246,1.364296,1.762746,1.381985,1.367643,91,91,4195
1.847453,1.597848,2.679469,2.294347,1.729618,101,101,4196
1.622088,1.490131,2.061945,1.484711,1.489106,94,94,4197
1.158233,1.009779,1.65308,0.802567,0.970577,89,89,4198
1.29146,1.217769,1.537099,0.780489,1.13504,89,89,4199
1.26032,1.082974,1.851475,1.18681,1.102618,75,75,4200
1.40543,1.336998,1.633537,1.273297,1.324946,90,90,4201
1.700262,1.479802,2.435128,2.025022,1.582951,100,100,4202
1.409779,1.359039,1.578915,1.2291,1.334456,88,88,4203
1.767967,1.582078,2.387597,2.031394,1.667084,99,99,4204
1.796558,1.76301,1.908386,1.416363,1.697428,94,94,4205
2.022552,1.780822,2.828321,2.313339,1.881568,101,101,4206
1.565556,1.529724,1.684995,1.041356,1.43733,93,93,4207
1.304524,1.168392,1.758298,0.934004,1.124048,91,91,4208
2.169968,2.425698,1.317533,0.897433,2.136567,92,92,4209
2.247653,2.456657,1.55097,1.129867,2.205643,101,101,4210
1.595689,1.714929,1.198224,0.854487,1.552143,86,86,4211
1.767635,1.762094,1.786107,1.46923,1.706687,93,93,4212
1.456165,1.580245,1.042563,0.626763,1.399856,85,85,4213
1.629179,1.642308,1.585417,1.149407,1.549056,92,92,4214
1.45271,1.574698,1.046081,0.600077,1.390311,84,84,4215
1.573911,1.614613,1.438235,0.892658,1.478027,92,92,4216
1.192416,1.047414,1.675753,0.988049,1.036183,93,93,4217
1.017377,0.98068,1.139699,0.696071,0.926835,84,84,4218
1.311578,1.077921,2.090436,1.224678,1.105686,90,90,4219
1.254995,1.064288,1.890682,1.051413,1.061853,88,88,4220
0.986848,0.98858,0.981077,0.79454,0.95187,78,78,4221
0.997382,0.966087,1.101698,1.020931,0.976463,74,74,4222
1.136124,0.916397,1.868546,2.146287,1.149079,66,66,4223
1.205375,0.893697,2.244302,2.637294,1.223567,61,61,4224
1.051512,1.008662,1.194346,0.677783,0.946063,86,86,4225
1.000985,0.95109,1.167302,0.97051,0.954764,77,77,4226
1.324871,1.07137,2.169873,1.231195,1.101607,90,90,4227
1.289379,1.063735,2.041528,1.114429,1.073326,88,88,4228
1.018655,0.912873,1.371261,1.357791,0.997046,66,66,4229
1.044582,0.903715,1.514137,1.563349,1.028511,64,64,4230
1.55895,0.838637,3.959991,4.907791,1.608477,52,52,4231
1.842833,0.822045,5.245461,6.562545,1.908086,48,48,4232
1.204779,0.940984,2.084096,1.641702,1.073553,90,90,4233
1.18849,0.946919,1.993726,1.417019,1.035857,93,93,4234
1.33447,1.029774,2.350124,1.758046,1.167555,91,91,4235
1.207562,1.121478,1.494507,0.748981,1.051006,86,86,4236
1.423733,1.183667,2.223955,1.609139,1.264162,87,87,4237
1.994668,1.425835,3.890779,4.10721,1.933122,71,71,4238
1.781215,1.358879,3.189001,2.97264,1.664186,80,80,4239
2.354819,1.498766,5.208327,5.925443,2.336245,64,64,4240
1.238495,1.032791,1.924175,1.506811,1.122471,90,90,4241
1.242896,0.963519,2.174152,1.652522,1.093871,93,93,4242
1.714855,1.344818,2.948311,2.577941,1.578111,96,96,4243
1.161803,1.042082,1.560872,0.730589,0.983151,88,88,4244
1.248328,1.094078,1.762494,0.965792,1.069807,87,87,4245
1.660742,1.143654,3.384367,3.385089,1.567709,64,64,4246
1.480044,1.157481,2.555253,2.074774,1.331023,77,77,4247
1.999476,1.178451,4.736225,5.262853,1.951176,55,55,4248
1.291115,1.135864,1.80862,1.428993,1.191321,90,90,4249
1.402906,1.123075,2.335679,1.873822,1.265108,97,97,4250
1.77746,1.651096,2.198673,1.852794,1.689255,95,95,4251
2.181575,1.856342,3.265683,2.950657,2.063375,103,103,4252
1.276865,1.185318,1.582021,0.835132,1.119067,88,88,4253
1.340994,1.074769,2.228412,1.757616,1.203956,70,70,4254
1.298244,1.145152,1.808552,1.175902,1.15097,77,77,4255
1.685088,1.156371,3.447479,3.488007,1.597491,58,58,4256
1.352921,1.247688,1.703698,1.34976,1.266999,90,90,4257
1.576438,1.339582,2.365959,1.949069,1.45489,99,99,4258
1.493157,1.434017,1.690293,1.353535,1.41879,90,90,4259
1.933818,1.753374,2.535299,2.20362,1.838555,101,101,4260
1.670641,1.558756,2.043589,1.510845,1.549692,94,94,4261
1.151589,1.022918,1.580492,0.74772,0.970853,86,86,4262
1.247757,1.181754,1.467767,0.727307,1.095777,86,86,4263
1.455936,1.185592,2.357082,1.924646,1.325413,66,66,4264
1.439744,1.392695,1.596575,1.26779,1.369064,90,90,4265
1.771735,1.60162,2.338788,1.96997,1.671307,101,101,4266
1.412493,1.379791,1.521502,1.216792,1.348953,88,88,4267
1.813803,1.682169,2.252585,1.943425,1.731596,99,99,4268
1.895304,1.915435,1.828201,1.383011,1.814707,95,95,4269
2.185846,2.015236,2.754545,2.311503,2.071287,102,102,4270
1.515219,1.49755,1.574117,0.937013,1.391503,92,92,4271
1.243825,1.134367,1.608685,0.791119,1.069428,86,86,4272
2.280922,2.445059,1.733801,1.16938,2.203714,95,95,4273
2.279029,2.282865,2.266241,1.735635,2.179335,103,103,4274
1.770778,1.909168,1.309478,1.018575,1.740678,88,88,4275
1.968885,1.975401,1.947166,1.707718,1.924758,94,94,4276
1.597333,1.765752,1.035939,0.653243,1.555277,86,86,4277
1.808811,1.868934,1.608402,1.228901,1.747846,94,94,4278
1.603928,1.781972,1.010446,0.595952,1.55759,85,85,4279
1.783282,1.903877,1.381297,0.881805,1.710512,94,94,4280
1.091082,1.062298,1.187029,0.749545,1.003128,84,84,4281
1.081685,1.004212,1.33993,1.235037,1.047882,75,75,4282
1.181773,1.027069,1.697456,0.933752,1.009414,88,88,4283
1.152134,1.018611,1.597208,0.851591,0.987013,87,87,4284
1.032165,1.038713,1.010336,0.719686,0.978357,82,82,4285
1.022323,1.025233,1.012623,0.806061,0.983768,80,80,4286
1.190446,1.007459,1.8004,2.088912,1.212058,74,74,4287
1.276795,0.974761,2.283573,2.757595,1.312054,69,69,4288
1.071258,1.029289,1.211157,1.025873,1.028642,77,77,4289
1.180751,0.974544,1.86811,2.088869,1.185362,69,69,4290
1.106898,1.024178,1.38263,0.671878,0.957526,85,85,4291
1.093504,1.019976,1.338596,0.639865,0.948063,84,84,4292
1.068315,0.978801,1.366696,1.440343,1.06612,72,72,4293
1.07906,0.966483,1.454318,1.571127,1.080875,71,71,4294
1.806566,0.903225,4.817705,6.057181,1.878297,56,56,4295
2.019245,0.867427,5.858639,7.390511,2.101524,53,53,4296
1.457168,1.095032,2.664289,2.508204,1.362389,90,90,4297
1.86337,1.237162,3.950728,3.861195,1.733601,100,100,4298
2.132699,0.952413,6.066988,6.508536,2.003571,109,109,4301
2.810996,1.932629,5.738889,5.964638,2.695441,81,81,4302
1.499082,0.895556,3.510835,3.277762,1.346244,100,100,4303
4.403592,2.32216,11.3417,13.53301,4.443132,53,53,4304
1.947355,1.924166,2.024653,1.817073,1.903905,99,99,4305
2.481784,2.350939,2.917935,2.708961,2.418673,110,110,4306
3.00017,2.049459,6.169207,6.910609,2.969136,115,115,4307
3.009076,1.796747,7.050173,7.609126,2.896386,123,123,4308
2.285464,1.458104,5.043329,5.252582,2.175978,113,113,4309
2.265661,1.676861,4.228327,3.987222,2.113956,72,72,4310
1.71277,1.329436,2.99055,2.642076,1.577773,99,99,4311
3.335576,1.655864,8.934617,10.35935,3.30247,44,44,4312
1.945452,1.995424,1.778881,1.581458,1.917106,98,98,4313
2.554075,2.542357,2.593138,2.40675,2.516701,111,111,4314
2.729283,2.701335,2.822441,2.870601,2.733359,103,103,4315
3.633927,3.19357,5.101784,5.497336,3.629417,117,117,4316
2.627385,1.951347,4.880843,5.18687,2.563473,112,112,4317
